"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォロー中","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォロー中","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"804639745858945024","https://twitter.com/nandaka_furari/status/804639745858945024","「メモが公開されたことで、韓国メディアは「加藤氏の起訴も大統領府の作品」などと批判している」
嬉しそうに書いてるなー。まあ結果的に大勝利だったのだし当然か。 https://t.co/K58mm05Wla","2016-12-02 10:53 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804624687921643520","https://twitter.com/nandaka_furari/status/804624687921643520","Buzzfeedとbuzznewsの名前の紛らわしさときたら。","2016-12-02 09:54 +0000","64.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804525005941837824","https://twitter.com/nandaka_furari/status/804525005941837824","@nandaka_furari 反感の声はごく一部でしかないのか。","2016-12-02 03:18 +0000","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804524845799120896","https://twitter.com/nandaka_furari/status/804524845799120896","流行語大賞は選考過程が不透明なのが反感を買う理由なのか、それとも","2016-12-02 03:17 +0000","25.0","2.0","0.08","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804524120515846144","https://twitter.com/nandaka_furari/status/804524120515846144","「日本死ね」じゃなくて「人類を滅ぼす」だったら「あっ、何かヤバイことになってるんだな」と苦境と必死さが伝わったのだろうか。理性がかなり残ってる感が反発を呼んだのだろうか。","2016-12-02 03:14 +0000","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804497814000545794","https://twitter.com/nandaka_furari/status/804497814000545794","Googleドライブ、D41Dてなんなのか。","2016-12-02 01:30 +0000","57.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804331133018128384","https://twitter.com/nandaka_furari/status/804331133018128384","2-6まで行ったがティルフィングのレベルの低さがキツい。この状態でクリアできるかどうか。#ファンキル地上編 https://t.co/UEFkqqFX9y","2016-12-01 14:27 +0000","189.0","17.0","0.08994708994708994","0.0","1.0","0.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804282497274023936","https://twitter.com/nandaka_furari/status/804282497274023936","…気が付くと猫画像や猫動画つきのツイートをリツイートしている。インターネッコの到来を感じる…？ https://t.co/dJrHkKTbEI","2016-12-01 11:14 +0000","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804274259849687040","https://twitter.com/nandaka_furari/status/804274259849687040","そういえば英語の案内板を提案したエピソードはいらないんじゃないかと思ったけど、もしかして提案が採用されなかったのが悔しくて週刊文春を通して再提案しているのではという気がしてきた。このライター氏もしかしてこれ以上ないほどのユニクロ社員の鑑なのでは…。 https://t.co/4ZCGurR6pE","2016-12-01 10:41 +0000","183.0","5.0","0.0273224043715847","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804268289970974720","https://twitter.com/nandaka_furari/status/804268289970974720","Firebugは使ったことはあったかな。少なくとも最近ここ何年間は使ってはいなかったが。","2016-12-01 10:17 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804253345149952000","https://twitter.com/nandaka_furari/status/804253345149952000","@nandaka_furari まあライターさんの取材に対する取り組み方はすごいものがあった。あと、50代の店員はやはり珍しいらしいので完全にバレているだろうから今後どうなるか。","2016-12-01 09:18 +0000","47.0","3.0","0.06382978723404255","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"804252651328131072","https://twitter.com/nandaka_furari/status/804252651328131072","週刊文春のユニクロ記事、筆者自信は違法性のある仕事をさせられた事はないみたい？本を書いたときよりは社員の扱いはよくなってるみたいな記述。ただ、やはりサビ残はあるらしいし店長の扱いが気になる。","2016-12-01 09:15 +0000","104.0","5.0","0.04807692307692308","0.0","1.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803997217493172224","https://twitter.com/nandaka_furari/status/803997217493172224","もう寝なきゃ","2016-11-30 16:20 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803956168443842560","https://twitter.com/nandaka_furari/status/803956168443842560","そういえばGGCなんてのもあったな…ギフハブで監視がどうとかって話はそれを言っていた可能性が微レ存…？","2016-11-30 13:37 +0000","75.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803953859978661888","https://twitter.com/nandaka_furari/status/803953859978661888","今月もいろいろあったな。WELQ、カオスサーガ…。
個人的にはギフハブが世に知られてしまったのが大きい。","2016-11-30 13:28 +0000","187.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803947320299524097","https://twitter.com/nandaka_furari/status/803947320299524097","こういうのも打ち合わせしてたんだろうけど、楽しかっただろうな。
https://t.co/MseM8GTkrX","2016-11-30 13:02 +0000","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803905870778089472","https://twitter.com/nandaka_furari/status/803905870778089472","@nandaka_furari 本をもう出してるみたいだし売り上げ増からの印税目当てかな。","2016-11-30 10:17 +0000","23.0","1.0","0.043478260869565216","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803903610841010176","https://twitter.com/nandaka_furari/status/803903610841010176","名前も変えたのか？何がそこまで。 https://t.co/svhGesADVB","2016-11-30 10:08 +0000","45.0","2.0","0.044444444444444446","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803896765304844288","https://twitter.com/nandaka_furari/status/803896765304844288","あれをやればfacebookでいいねがたくさんつくのでは…？","2016-11-30 09:41 +0000","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803868619075567617","https://twitter.com/nandaka_furari/status/803868619075567617","ちゃんと処罰はありそうかな。/ＡＳＫＡ容疑者乗せたタクシー会社が謝罪　映像流出で/芸能/デイリースポーツオンライン https://t.co/eeiP9l1oMX @Daily_Onlineさんから","2016-11-30 07:49 +0000","59.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803590627082416128","https://twitter.com/nandaka_furari/status/803590627082416128","いつの間にか戦闘シーンが簡易表示できるようになっていた。バッテリー消費も少なくなるか？
#ファンキル","2016-11-29 13:25 +0000","111.0","2.0","0.018018018018018018","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803561463684026368","https://twitter.com/nandaka_furari/status/803561463684026368","ソフトランディングというわけじゃないのか。","2016-11-29 11:29 +0000","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803549354925559808","https://twitter.com/nandaka_furari/status/803549354925559808","岐阜ハブは実在するのか…","2016-11-29 10:41 +0000","231.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803535422496198656","https://twitter.com/nandaka_furari/status/803535422496198656","何もやっていない可能性もあるのか…？何とも言えないな。 https://t.co/8YFROkoE9u","2016-11-29 09:45 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803532174469144576","https://twitter.com/nandaka_furari/status/803532174469144576","ギフハフ？ギフハブ？GitHub？","2016-11-29 09:32 +0000","592.0","2.0","0.0033783783783783786","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803531217991675904","https://twitter.com/nandaka_furari/status/803531217991675904","どこまで幻覚でどこまでが本当のことなのか。","2016-11-29 09:29 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803500272395788289","https://twitter.com/nandaka_furari/status/803500272395788289","ほう。ソフトランディングになりそうかな。 https://t.co/Wm62eN90Wp","2016-11-29 07:26 +0000","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"803247465487069185","https://twitter.com/nandaka_furari/status/803247465487069185","気になる…。 https://t.co/nbwDKuyOyK","2016-11-28 14:41 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802891970188177408","https://twitter.com/nandaka_furari/status/802891970188177408","もう月曜か。寝よう。","2016-11-27 15:08 +0000","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802891121047150592","https://twitter.com/nandaka_furari/status/802891121047150592","ふと気づいた。俺は動物ものばかりRTしていると。","2016-11-27 15:05 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802885410745524225","https://twitter.com/nandaka_furari/status/802885410745524225","滑る目的でなく鑑賞用の芸術作品としておけばトラブルにならなかったのかな。魚のスケートリンク。よく知らないけど。","2016-11-27 14:42 +0000","68.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802883034609369090","https://twitter.com/nandaka_furari/status/802883034609369090","「滅びてほしい」まあLINE社に抗議しなきゃどうにもならんのでは。あるいは親会社のNaverかNHNか名前がよくわからないとこ。
https://t.co/pnip051Fhh","2016-11-27 14:33 +0000","34.0","1.0","0.029411764705882353","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802882449222926336","https://twitter.com/nandaka_furari/status/802882449222926336","ロックだな…（パンクだけど）
https://t.co/VE2mLWLd0Z","2016-11-27 14:31 +0000","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802878356333019138","https://twitter.com/nandaka_furari/status/802878356333019138","飲んだらググるな、ググるなら飲むな、という言葉を思いついたけど使い道があるのかは知らない。","2016-11-27 14:14 +0000","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802875440524238848","https://twitter.com/nandaka_furari/status/802875440524238848","1-7クリアでこんな感じだがロンギヌスに経験値をやり過ぎてしまった。これは後で調整しとこう。盾はいい感じに行ってると思う。1章終わる前にダグダ除く男ユニットが1-まで行けばいいんだけど。ティルフィングのレベルが低い気もするな。 https://t.co/68AtIyMmJW","2016-11-27 14:03 +0000","84.0","12.0","0.14285714285714285","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802856768309108736","https://twitter.com/nandaka_furari/status/802856768309108736","でんぱ組というユニットがなんなのか未だに分からない。アイドルグループらしいのは分かるけど。そんなに人気あるのかな。","2016-11-27 12:49 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802834970980982784","https://twitter.com/nandaka_furari/status/802834970980982784","GradleもGrapeもIvyを使っているらしいのでここら辺をこう、ゴニョゴニョしていい感じすることはできないだろうか。","2016-11-27 11:22 +0000","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802726822580359170","https://twitter.com/nandaka_furari/status/802726822580359170","引用スクショはブロックされてるからしてるのかな？でもスクショしてるならツイートはどういうあれかは知らないけど見えているということだし、する理由が解らない。どんなにご立派な意見を言ってても引用スクショの時点で説得力を欠いているように感じる。","2016-11-27 04:12 +0000","47.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802724322993283072","https://twitter.com/nandaka_furari/status/802724322993283072","回る寿司店はどこも混むな。カッパはそうでもないかもだけど。","2016-11-27 04:02 +0000","42.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802551938818543616","https://twitter.com/nandaka_furari/status/802551938818543616","あー寝ないと。寝る。","2016-11-26 16:37 +0000","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"802517668108472322","https://twitter.com/nandaka_furari/status/802517668108472322","何かのお祭りみたいな。 https://t.co/chYHgnjPtS","2016-11-26 14:21 +0000","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
